gene	drug.x	efo_terms	interaction_types	max_phase_for_ind	max_phase	eQTL_type	b_3	PPH4_3	b_m3	PPH4_m3	pQTL_3_beta	pQTL_3_SNP.PP.H4	pQTL_m3_beta	pQTL_m3_SNP.PP.H4	evidence_num	note	PMIDs	agingdrug	direction
PTGIR	misoprostol	hemorrhage,infection,uterine fibroid,Peptic ulcer,gastroesophageal reflux disease,pain,obesity,preeclampsia,pregnancy,ankylosing spondylitis,premature birth,incomplete abortion,Menorrhagia,gastric ulcer,postpartum hemorrhage,commensal Clostridium infectious disease,muscle cramp,spontaneous abortion,endometrial disorder,leiomyoma,duodenal ulcer,peptic ulcer disease,peptic ulcer disease,benign muscle neoplasm,osteoarthritis		4,0.5,3,4,4,3,3,3,3,3,2,1,3,4,3,2,2,3,3,3,4,4,4,3,4	4	Blood eQTL	-0.150104358660356	0.999934330484773							2				
PTGIR	ralinepag	pulmonary arterial hypertension	agonist	3	3	Blood eQTL	-0.150104358660356	0.999934330484773							2				Y
PTGIR	selexipag	Recurrent thrombophlebitis,pulmonary arterial hypertension,idiopathic and/or familial pulmonary arterial hypertension,idiopathic pulmonary arterial hypertension	agonist	4,4,4,4	4	Blood eQTL	-0.150104358660356	0.999934330484773							2				Y
PTGIR	treprostinil	ischemia reperfusion injury,pulmonary arterial hypertension,chronic obstructive pulmonary disease,systemic scleroderma,ischemia,Recurrent thrombophlebitis,congenital heart disease,Raynaud disease,peripheral vascular disease,persistent fetal circulation syndrome,primary pulmonary hypertension,pulmonary hypertension,idiopathic pulmonary fibrosis,diabetic foot,adult acute respiratory distress syndrome,pulmonary arterial hypertension,type 1 diabetes mellitus	agonist	1,4,2,1,2,4,2,0.5,2,2,3,4,3,1,2,4,1	4	Blood eQTL	-0.150104358660356	0.999934330484773							2				Y
RPS6KA5	dovitinib	acute myeloid leukemia,cancer,melanoma,multiple myeloma,adenoid cystic carcinoma,neoplasm,renal cell carcinoma,malignant pleural mesothelioma,hepatocellular carcinoma,clear cell renal carcinoma,non-small cell lung carcinoma,glioblastoma multiforme,gliosarcoma,urogenital neoplasm,adrenal cortex carcinoma,gastric cancer,urinary bladder cancer,thyroid cancer,breast cancer,prostate cancer,endometrial cancer,von Hippel-Lindau disease,gastrointestinal stromal tumor		1,2,1,2,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2	3	Blood eQTL	0.175355226142398	0.948646896271376							2				
RPS6KA5	ilorasertib	cancer,neoplasm		2,2	2	Blood eQTL	0.175355226142398	0.948646896271376							2				
RRM1	cladribine	neoplasm,relapsing-remitting multiple sclerosis,Histiocytosis,leukemia,lymphoma,chronic lymphocytic leukemia,myelodysplastic syndrome,acute lymphoblastic leukemia,acute myeloid leukemia,sclerosing cholangitis,Langerhans Cell Histiocytosis,hairy cell leukemia,Mantle cell lymphoma,MALT lymphoma,immune system disease,multiple myeloma,chronic myeloproliferative disorder,Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive,Central Nervous System Neoplasm,myeloid leukemia,graft versus host disease,systemic mastocytosis,acute leukemia of ambiguous lineage,unspecified peripheral T-cell lymphoma,anemia,acute monocytic leukemia,diffuse large B-cell lymphoma,multiple sclerosis	inhibitor	4,3,2,3,3,3,2,2,3,2,2,4,2,2,4,1,1,2,1,2,1,2,2,3,4,2,3,4	4	Blood eQTL	0.211666383833612								1				Y
RRM1	clofarabine	leukemia,myelodysplastic syndrome,acute myeloid leukemia,acute lymphoblastic leukemia,neoplasm,neoplasm of mature B-cells,multiple myeloma,chronic lymphocytic leukemia,non-Hodgkins lymphoma,chronic myelomonocytic leukemia,Hodgkins lymphoma,acute promyelocytic leukemia,cancer,chronic myelogenous leukemia,lymphoma,Langerhans Cell Histiocytosis,hematologic disease,lymphoblastic lymphoma,graft versus host disease,T-cell non-Hodgkin lymphoma,osteopetrosis	inhibitor	3,2,3,4,4,1,2,2,2,2,2,1,4,2,2,2,2,4,2,1,2	4	Blood eQTL	0.211666383833612								1				Y
RRM1	cytarabine	acute lymphoblastic leukemia,acute myeloid leukemia,lymphoma,leukemia,sarcoma,neoplasm,acute promyelocytic leukemia,Mantle cell lymphoma,B-cell acute lymphoblastic leukemia,chronic lymphocytic leukemia,neoplasm of mature B-cells,Hodgkins lymphoma,myelodysplastic syndrome,T-cell acute lymphoblastic leukemia,unspecified peripheral T-cell lymphoma,acute monocytic leukemia,acute myelomonocytic leukemia,Burkitts lymphoma,cancer,chronic myelogenous leukemia,diffuse large B-cell lymphoma,melanoma,malaria,multiple myeloma,systemic lupus erythematosus,medulloblastoma,acute megakaryoblastic leukaemia,acute myeloblastic leukemia without maturation,acute basophilic leukemia,anaplastic large cell lymphoma,refractory anemia,relapsing-remitting multiple sclerosis,androgenetic alopecia,myeloproliferative disorder,lymphoid leukemia,non-Hodgkins lymphoma,plasma cell leukemia,Granulocytic Sarcoma,Juvenile Myelomonocytic Leukemia,Langerhans Cell Histiocytosis,overactive bladder,myeloid sarcoma,acute erythroblastic leukemia,Lymphoma, AIDS-Related,glioblastoma multiforme,chronic kidney disease,Stiff-Person syndrome,chronic myelomonocytic leukemia,acute erythroleukemia,essential thrombocythemia,chronic myeloproliferative disorder,polycythemia vera,acute myeloblastic leukemia with maturation,refractory anemia with excess blasts,neuromyelitis optica,Myasthenia gravis,chronic inflammatory demyelinating polyneuropathy,Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive,Central Nervous System Neoplasm,aseptic meningitis,Opsoclonus-Myoclonus Syndrome,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,neutropenia,breast cancer,ovarian cancer,prostate cancer,classic Hodgkin lymphoma,follicular lymphoma,acute leukemia of ambiguous lineage,adult T-cell leukemia/lymphoma,hematopoietic and lymphoid cell neoplasm,myelofibrosis,T-lymphoblastic lymphoma,brain neoplasm,leptomeningeal metastasis,graft versus host disease		4,4,3,3,2,4,3,3,3,2,3,3,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,4,3,2,3,2,1,3,4,3,1,3,2,3,3,3,3,2,1,3,2,3,3,1,3,1,4,3,2,2,2,2,2,2,2,4,4,2,3,2,2,3,3,3,2,2,1,3,1,4,3	4	Blood eQTL	0.211666383833612								1				
RRM1	gallium nitrate	lymphoma,non-Hodgkins lymphoma,neuroblastoma,sarcoma,Mycobacterium infection,Central Nervous System Neoplasm,cystic fibrosis	inhibitor	2,2,1,1,1,1,2	4	Blood eQTL	0.211666383833612								1				Y
RRM1	gemcitabine	neoplasm,pancreatic carcinoma,non-small cell lung carcinoma,pancreatic neoplasm,biliary tract neoplasm,breast carcinoma,lymphoma,cholangiocarcinoma,sarcoma,cancer,ovarian carcinoma,bladder tumor,pancreatic ductal adenocarcinoma,colorectal cancer,ovarian neoplasm,small cell lung carcinoma,adenocarcinoma,cervical carcinoma,carcinoma,neoplasm of mature B-cells,hepatocellular carcinoma,Hodgkins lymphoma,unspecified peripheral T-cell lymphoma,acute lymphoblastic leukemia,angioimmunoblastic T-cell lymphoma,colorectal adenocarcinoma,diffuse large B-cell lymphoma,germ cell tumor,leiomyosarcoma,leukemia,mesothelioma,osteosarcoma,renal cell carcinoma,squamous cell carcinoma,squamous cell lung carcinoma,melanoma,malignant pleural mesothelioma,multiple myeloma,Cutaneous T-cell lymphoma,medulloblastoma,anaplastic large cell lymphoma,large cell lung carcinoma,urogenital neoplasm,breast neoplasm,nasopharyngeal neoplasm,gallbladder neoplasm,testicular carcinoma,non-Hodgkins lymphoma,head and neck malignant neoplasia,Fallopian Tube Carcinoma,rectum cancer,peritoneal neoplasm,Mantle cell lymphoma,colorectal carcinoma,gallbladder carcinoma,intrahepatic cholangiocarcinoma,soft tissue sarcoma,lung adenocarcinoma,anxiety,triple-negative breast cancer,urothelial carcinoma,biliary tract disease,synovial sarcoma,gastrointestinal disease,diffuse intrinsic pontine glioma,Hepatoblastoma,gastric cancer,urinary bladder cancer,brain cancer,peritoneum cancer,thyroid cancer,fallopian tube cancer,liver cancer,cervical cancer,bile duct cancer,biliary tract cancer,urethra cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,lung cancer,classic Hodgkin lymphoma,endometrial cancer,T-cell non-Hodgkin lymphoma,follicular lymphoma,adult T-cell leukemia/lymphoma,extranodal nasal NK/T cell lymphoma,malignant colon neoplasm,lung neoplasm,metastasis,mature T-cell and NK-cell non-Hodgkin lymphoma,head and neck squamous cell carcinoma,kidney cancer,bone sarcoma,Ewing sarcoma,acute myeloid leukemia,urinary bladder carcinoma,gastrointestinal stromal tumor,malignant epithelial tumor of ovary	inhibitor	4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,2,1,3,2,2,3,3,2,3,2,1,2,2,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,2,2,3,3,2,1,2,0.5,3,1,3,1,3,2,3,2,3,1,3,2,3,3,2,3,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,1,3,2,2	4	Blood eQTL	0.211666383833612								1				Y
RRM1	hydroxyurea	leukemia,melanoma,essential thrombocythemia,polycythemia vera,myelodysplastic syndrome,neoplasm,glioblastoma multiforme,acute myeloid leukemia,acute promyelocytic leukemia,carcinoma,chronic myelogenous leukemia,lymphoma,stroke,HIV infection,primary myelofibrosis,head and neck malignant neoplasia,gliosarcoma,Hemoglobin SC Disease,Beta-thalassemia,spinal muscular atrophy,myeloproliferative disorder,Central Nervous System Neoplasm,Abnormality of blood and blood-forming tissues,gastric cancer,pulmonary hypertension,esophageal cancer,lung cancer,acute lymphoblastic leukemia,laryngeal neoplasm,paranasal sinus neoplasm,oral cavity cancer,pharynx cancer,hemochromatosis,myelofibrosis,squamous cell carcinoma,Desmoid-type fibromatosis,Thalassemia,multiple sclerosis,sickle cell anemia,meningioma	inhibitor	3,4,3,3,3,4,3,2,3,3,4,2,3,3,3,2,2,2,2,2,3,2,3,2,0.5,2,1,2,3,3,3,3,3,3,4,2,2,2,4,2	4	Blood eQTL	0.211666383833612								1				Y
RRM1	paclitaxel	breast carcinoma,gastric adenocarcinoma,gastric carcinoma,melanoma,metastatic melanoma,non-small cell lung carcinoma,cancer,cervical carcinoma,neoplasm,ovarian carcinoma,Coronary Restenosis,small cell lung carcinoma,squamous cell lung carcinoma,squamous cell carcinoma,Kaposi's sarcoma,multiple myeloma,pancreatic carcinoma,esophageal carcinoma,peripheral vascular disease,uterine neoplasm,breast neoplasm,glioblastoma multiforme,head and neck squamous cell carcinoma,hepatocellular carcinoma,colorectal adenocarcinoma,male breast carcinoma,cutaneous melanoma,endometrial neoplasm,Merkel cell skin cancer,peritoneal neoplasm,sarcoma,peripheral arterial disease,pancreatic neoplasm,carcinoma,HIV-1 infection,Hodgkins lymphoma,adenocarcinoma,benign prostatic hyperplasia,bladder tumor,bronchoalveolar adenocarcinoma,germ cell tumor,ischemia,leukemia,lymphoma,mesothelioma,prostate adenocarcinoma,psoriasis,renal cell carcinoma,rheumatoid arthritis,HIV infection,cervical adenocarcinoma,actinic keratosis,pancreatic ductal adenocarcinoma,large cell lung carcinoma,urogenital neoplasm,mouth neoplasm,ovarian neoplasm,stomach neoplasm,angiosarcoma,nasopharyngeal neoplasm,testicular neoplasm,upper aerodigestive tract neoplasm,testicular carcinoma,cholangiocarcinoma,triple-negative breast cancer,esophageal squamous cell carcinoma,non-Hodgkins lymphoma,stricture,head and neck malignant neoplasia,sex cord-gonadal stromal tumor,verrucous carcinoma,Fallopian Tube Carcinoma,rectum cancer,inflammatory breast carcinoma,Genital neoplasm, female,endometrial carcinoma,colorectal carcinoma,soft tissue sarcoma,Hereditary breast and ovarian cancer syndrome,endometrioid carcinoma,lung adenocarcinoma,peripheral neuropathy,colorectal neoplasm,undifferentiated carcinoma,small cell carcinoma,urothelial carcinoma,metastasis,Thymic Carcinoma,Thymoma,Uterine Carcinosarcoma,adrenal cortex carcinoma,oropharynx cancer,intrahepatic cholangiocarcinoma,chronic lymphocytic leukemia,hypopharyngeal carcinoma,pain,neuropathy,breast ductal adenocarcinoma,gastrointestinal disease,ovarian serous cystadenocarcinoma,Central Nervous System Neoplasm,gastric cancer,urinary bladder cancer,penile cancer,vaginal cancer,vulva cancer,anus cancer,peritoneum cancer,thyroid cancer,neuroendocrine carcinoma,fallopian tube cancer,kidney cancer,teratoma,liver cancer,uterine cancer,cervical cancer,biliary tract cancer,urethra cancer,breast carcinoma in situ,salivary gland cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,lung cancer,endometrial cancer,neoplasm of esophagus,ovarian sex cord-stromal tumor,cervical intraepithelial neoplasia,oropharyngeal carcinoma,oral squamous cell carcinoma,anemia (phenotype),laryngeal squamous cell carcinoma,gliosarcoma,oropharynx squamous cell carcinoma,breast ductal carcinoma in situ,thyroid carcinoma,salivary gland neoplasm,brain neoplasm,female reproductive system neoplasm,hypertension,carcinoid tumor,malignant peritoneal mesothelioma,Malignant Bone Neoplasm,childhood germ cell tumor,urinary bladder carcinoma,type 1 diabetes mellitus,allergic disease,gastrointestinal stromal tumor,malignant epithelial tumor of ovary,gestational trophoblastic neoplasm,mixed neoplasm,lung neoplasm,endometrium neoplasm,malignant glioma		4,3,3,3,3,4,4,3,4,3,1,2,3,3,3,2,3,3,2,3,4,1,3,2,2,3,3,3,2,3,3,3,3,4,3,1,2,2,3,2,2,3,2,2,1,2,2,1,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,1,3,1,3,1,3,2,3,2,3,3,3,2,4,1,3,3,2,2,3,2,2,2,1,1,3,3,2,2,2,2,3,3,2,1,2,1,3,3,2,3,2,3,1,3,3,2,3,2,2,2,4,3,3,3,3,3,3,3,2,2,2,3,2,1,2,1,3,2,1,1,1,1,1,1,2,3,3,3,2,2,3,2,3,3,1	4	Blood eQTL	0.211666383833612								1				
RRM1	tezacitabine	cancer,colorectal neoplasm,adenocarcinoma,esophageal carcinoma,stomach neoplasm	inhibitor	1,2,2,2,2	2	Blood eQTL	0.211666383833612								1				Y
RRM1	vinorelbine	neoplasm,non-small cell lung carcinoma,mesothelioma,breast neoplasm,cutaneous melanoma,Hodgkins lymphoma,cancer,carcinoma,diffuse large B-cell lymphoma,sarcoma,small cell lung carcinoma,malignant pleural mesothelioma,lung carcinoma,multiple myeloma,metastatic melanoma,anaplastic large cell lymphoma,large cell lung carcinoma,upper aerodigestive tract neoplasm,esophageal squamous cell carcinoma,non-Hodgkins lymphoma,alveolar rhabdomyosarcoma,embryonal rhabdomyosarcoma,lung adenocarcinoma,rhabdomyosarcoma,triple-negative breast cancer,diffuse intrinsic pontine glioma,desmoplastic small round cell tumor,fallopian tube cancer,breast cancer,ovarian cancer,prostate cancer,lung cancer,lung neoplasm,cervical cancer,classic Hodgkin lymphoma		4,3,3,3,2,2,4,3,2,2,1,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,1,2,3,2,1,3,3,3,2	4	Blood eQTL	0.211666383833612								1				
SLC22A16	doxorubicin	ovarian neoplasm,lymphoid leukemia,neoplasm,hepatocellular carcinoma,breast carcinoma,cancer,osteosarcoma,sarcoma,ovarian carcinoma,non-Hodgkins lymphoma,carcinoma,glioblastoma multiforme,Cutaneous T-cell lymphoma,acute lymphoblastic leukemia,lymphoma,small cell lung carcinoma,endometrial neoplasm,Mantle cell lymphoma,breast neoplasm,B-cell acute lymphoblastic leukemia,chronic lymphocytic leukemia,neoplasm of mature B-cells,Ewing sarcoma,Hodgkins lymphoma,T-cell acute lymphoblastic leukemia,unspecified peripheral T-cell lymphoma,adenoid cystic carcinoma,angioimmunoblastic T-cell lymphoma,Burkitts lymphoma,diffuse large B-cell lymphoma,Kaposi's sarcoma,leiomyosarcoma,leukemia,mesothelioma,neuroblastoma,oligoastrocytoma,oligodendroglioma,prostate adenocarcinoma,renal cell carcinoma,malignant pleural mesothelioma,multiple myeloma,anaplastic astrocytoma,pancreatic carcinoma,rhabdomyosarcoma,anaplastic large cell lymphoma,nasopharyngeal neoplasm,cholangiocarcinoma,triple-negative breast cancer,plasma cell leukemia,male breast carcinoma,inflammatory breast carcinoma,Lymphoma, AIDS-Related,soft tissue sarcoma,Hereditary breast and ovarian cancer syndrome,myelodysplastic syndrome,acute myeloid leukemia,non-small cell lung carcinoma,optic nerve glioblastoma,metastasis,Fallopian Tube Carcinoma,Thymic Carcinoma,Thymoma,peritoneal neoplasm,Nausea and vomiting,breast ductal carcinoma in situ,ganglioneuroblastoma,gastric adenocarcinoma,Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive,Hepatoblastoma,neuroendocrine neoplasm,Abnormality of blood and blood-forming tissues,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,gastric cancer,urinary bladder cancer,neutropenia,brain cancer,peritoneum cancer,thyroid cancer,fallopian tube cancer,liver cancer,carcinosarcoma,cervical cancer,B-cell neoplasm,urethra cancer,breast carcinoma in situ,salivary gland cancer,breast cancer,ovarian cancer,prostate cancer,classic Hodgkin lymphoma,endometrial cancer,hemophagocytic syndrome,Castleman disease,T-cell non-Hodgkin lymphoma,pilocytic astrocytoma,choroid plexus neoplasm,carcinoma of liver and intrahepatic biliary tract,follicular lymphoma,kidney Wilms tumor,acute leukemia of ambiguous lineage,adult T-cell leukemia/lymphoma,extranodal nasal NK/T cell lymphoma,cutaneous melanoma,metastatic melanoma,urothelial carcinoma,malignant glioma,pancreatic ductal adenocarcinoma,angiosarcoma,Malignant Bone Neoplasm,lymphoplasmacytic lymphoma,kidney cancer,childhood kidney neoplasm,lung neoplasm,dedifferentiated liposarcoma,mouth neoplasm,mature T-cell and NK-cell non-Hodgkin lymphoma,urinary bladder carcinoma,retinoblastoma,primary systemic amyloidosis,malignant epithelial tumor of ovary,hematopoietic and lymphoid cell neoplasm		3,2,4,3,3,4,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,1,3,2,3,2,2,2,2,2,1,3,1,1,3,3,2,2,2,2,3,2,1,3,3,2,3,3,3,3,2,3,3,2,2,1,1,1,2,3,3,2,3,3,3,1,2,2,3,3,3,2,3,3,3,1,1,3,1,1,2,1,3,3,3,1,2,2,3,3,3,1,2,2	4	Blood eQTL	-0.0633246035562633								1				
SLC22A16	fluorouracil	colorectal adenocarcinoma,actinic keratosis,cancer,neoplasm,pancreatic carcinoma,hepatocellular carcinoma,nasopharyngeal neoplasm,ependymoma,breast neoplasm,rectum cancer,esophageal carcinoma,pancreatic neoplasm,gastric carcinoma,head and neck squamous cell carcinoma,myelodysplastic syndrome,adenocarcinoma,carcinoma,gastric adenocarcinoma,glaucoma,lymphoma,renal cell carcinoma,squamous cell carcinoma,melanoma,multiple myeloma,pancreatic ductal adenocarcinoma,non-small cell lung carcinoma,peripheral neuropathy,laryngeal neoplasm,anal neoplasm,uterine neoplasm,stomach neoplasm,colorectal neoplasm,upper aerodigestive tract neoplasm,colonic neoplasm,cholangiocarcinoma,colorectal cancer,esophageal squamous cell carcinoma,head and neck malignant neoplasia,meibomian cyst,Hepatoblastoma,dysplasia of cervix,inflammatory breast carcinoma,peritoneal neoplasm,proliferative vitreoretinopathy,Lymphoma, AIDS-Related,Merkel cell skin cancer,colorectal carcinoma,mucinous carcinoma,central nervous system cancer,basal cell carcinoma,urothelial carcinoma,digestive system neoplasm,metastasis,intrahepatic cholangiocarcinoma,bladder tumor,chronic myeloproliferative disorder,hypopharyngeal carcinoma,non-Hodgkins lymphoma,pancreatic endocrine carcinoma,gastrointestinal disease,neuroendocrine neoplasm,colon adenocarcinoma,thrombotic disease,gastric cancer,urinary bladder cancer,anus cancer,head and neck carcinoma,peritoneum cancer,neuroendocrine carcinoma,laryngeal carcinoma,kidney cancer,digestive system cancer,liver cancer,cervical cancer,biliary tract cancer,anal carcinoma,urethra cancer,breast cancer,esophageal cancer,ovarian cancer,malignant colon neoplasm,neoplasm of esophagus,squamous cell intraepithelial neoplasia,rectal carcinoma,oral squamous cell carcinoma,breast carcinoma,cutaneous melanoma,signet ring cell carcinoma,ovarian carcinoma,metastatic melanoma,paranasal sinus neoplasm,oral cavity cancer,pharynx cancer,head and neck neoplasia,Fallopian Tube Carcinoma,oropharynx squamous cell carcinoma,skin carcinoma,keratosis,biliary tract neoplasm,bile duct cancer,urinary bladder carcinoma,Lynch syndrome,gastrointestinal stromal tumor		3,4,4,4,3,3,3,1,3,3,3,3,3,3,1,4,3,3,3,1,1,3,1,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,1,4,3,2,3,3,3,1,3,1,2,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,1,3,2,1,3,3,3,3,1,2,2,4,3,2,3,3,1	4	Blood eQTL	-0.0633246035562633								1				
